empresa_id,nombre,emisiones_netas,regulacion_id,costo_impuesto,cumple_normativa
EMP014894,Empresa_14894,3709.55,REG007333,107954.03,0
EMP014895,Empresa_14895,-222.69,REG007043,0.0,1
EMP014896,Empresa_14896,-2572.42,REG026381,0.0,1
EMP014897,Empresa_14897,10843.61,REG024888,404256.12,0
EMP014898,Empresa_14898,10501.85,REG007333,378695.11,0
EMP014899,Empresa_14899,-1385.46,REG004617,0.0,1
EMP014900,Empresa_14900,2387.99,REG029620,30152.18,0
EMP014901,Empresa_14901,1245.35,REG009011,3242.67,0
EMP014902,Empresa_14902,16315.3,REG007333,610419.23,0
EMP014903,Empresa_14903,17963.4,REG008575,194839.67,0
EMP014904,Empresa_14904,10217.22,REG026381,329740.97,0
EMP014905,Empresa_14905,8822.46,REG009011,103487.84,0
EMP014906,Empresa_14906,14527.06,REG029620,294298.34,0
EMP014907,Empresa_14907,7920.28,REG006127,116392.75,0
EMP014908,Empresa_14908,15129.93,REG029620,307416.79,0
EMP014909,Empresa_14909,13715.2,REG006127,213921.25,0
EMP014910,Empresa_14910,12772.22,REG024888,483464.13,0
EMP014911,Empresa_14911,6853.09,REG004617,84560.68,0
EMP014912,Empresa_14912,15725.01,REG004617,212759.92,0
EMP014913,Empresa_14913,11589.11,REG026381,378827.19,0
EMP014914,Empresa_14914,-832.56,REG008575,0.0,1
EMP014915,Empresa_14915,14832.06,REG007333,551297.28,0
EMP014916,Empresa_14916,6973.11,REG029620,129924.39,0
EMP014917,Empresa_14917,-7971.83,REG024160,0.0,1
EMP014918,Empresa_14918,14602.3,REG009011,179955.12,0
EMP014919,Empresa_14919,5030.9,REG029620,87661.9,0
EMP014920,Empresa_14920,7520.96,REG009011,86268.99,0
EMP014921,Empresa_14921,585.06,REG029620,0.0,1
EMP014922,Empresa_14922,14775.5,REG029620,299704.4,0
EMP014923,Empresa_14923,7123.1,REG009011,81005.31,0
EMP014924,Empresa_14924,4367.23,REG006127,56594.91,0
EMP014925,Empresa_14925,13912.09,REG029620,280916.6,0
EMP014926,Empresa_14926,1264.34,REG007043,6396.36,0
EMP014927,Empresa_14927,7246.4,REG006127,105051.35,0
EMP014928,Empresa_14928,11939.44,REG024160,437229.43,0
EMP014929,Empresa_14929,12730.24,REG026381,419656.82,0
EMP014930,Empresa_14930,7478.17,REG024888,266037.5,0
EMP014931,Empresa_14931,6637.58,REG006127,94804.9,0
EMP014932,Empresa_14932,18463.72,REG024888,717214.03,0
EMP014933,Empresa_14933,13657.61,REG029620,275379.11,0
EMP014934,Empresa_14934,11800.23,REG029620,234962.52,0
EMP014935,Empresa_14935,17830.84,REG006127,283187.47,0
EMP014936,Empresa_14936,2863.43,REG004617,26910.09,0
EMP014937,Empresa_14937,752.63,REG004617,0.0,1
EMP014938,Empresa_14938,10915.31,REG026381,354718.63,0
EMP014939,Empresa_14939,6264.96,REG009011,69652.11,0
EMP014940,Empresa_14940,6406.63,REG007043,131199.74,0
EMP014941,Empresa_14941,9813.34,REG004617,127336.29,0
EMP014942,Empresa_14942,16984.53,REG024160,638881.68,0
EMP014943,Empresa_14943,7191.75,REG029620,134682.0,0
EMP014944,Empresa_14944,10129.46,REG004617,131904.22,0
EMP014945,Empresa_14945,-1931.09,REG007043,0.0,1
EMP014946,Empresa_14946,1197.47,REG008575,2031.48,0
EMP014947,Empresa_14947,2254.78,REG029620,27253.53,0
EMP014948,Empresa_14948,12677.6,REG024160,466733.69,0
EMP014949,Empresa_14949,63.34,REG007043,0.0,1
EMP014950,Empresa_14950,19746.44,REG008575,215344.63,0
EMP014951,Empresa_14951,1752.88,REG026381,26886.88,0
EMP014952,Empresa_14952,4006.13,REG006127,50517.6,0
EMP014953,Empresa_14953,9292.7,REG024160,331439.23,0
EMP014954,Empresa_14954,14283.34,REG024160,530915.11,0
EMP014955,Empresa_14955,11751.63,REG029620,233904.99,0
EMP014956,Empresa_14956,-2803.93,REG004617,0.0,1
EMP014957,Empresa_14957,15597.18,REG024888,599485.24,0
EMP014958,Empresa_14958,7737.27,REG026381,241008.36,0
EMP014959,Empresa_14959,5759.25,REG029620,103510.8,0
EMP014960,Empresa_14960,10786.58,REG029620,212905.5,0
EMP014961,Empresa_14961,16312.04,REG024160,612002.25,0
EMP014962,Empresa_14962,2569.02,REG008575,17804.3,0
EMP014963,Empresa_14963,6891.51,REG007043,142967.77,0
EMP014964,Empresa_14964,-2322.32,REG009011,0.0,1
EMP014965,Empresa_14965,3173.59,REG026381,77719.88,0
EMP014966,Empresa_14966,15408.11,REG029620,313469.99,0
EMP014967,Empresa_14967,1013.51,REG009011,175.43,0
EMP014968,Empresa_14968,4478.91,REG007043,84413.97,0
EMP014969,Empresa_14969,6399.86,REG029620,117450.47,0
EMP014970,Empresa_14970,-4143.65,REG006127,0.0,1
EMP014971,Empresa_14971,-1918.61,REG004617,0.0,1
EMP014972,Empresa_14972,-1046.22,REG026381,0.0,1
EMP014973,Empresa_14973,5973.57,REG004617,71851.61,0
EMP014974,Empresa_14974,3864.98,REG026381,102457.82,0
EMP014975,Empresa_14975,6818.98,REG008575,66678.84,0
EMP014976,Empresa_14976,3399.17,REG029620,52155.46,0
EMP014977,Empresa_14977,9814.24,REG029620,191747.38,0
EMP014978,Empresa_14978,14450.03,REG029620,292622.17,0
EMP014979,Empresa_14979,2896.82,REG008575,21574.0,0
EMP014980,Empresa_14980,5273.82,REG024888,175504.84,0
EMP014981,Empresa_14981,8344.61,REG007333,292707.53,0
EMP014982,Empresa_14982,7706.55,REG024888,275417.06,0
EMP014983,Empresa_14983,19894.59,REG004617,273010.35,0
EMP014984,Empresa_14984,4930.68,REG006127,66077.78,0
EMP014985,Empresa_14985,12509.37,REG007043,279313.24,0
EMP014986,Empresa_14986,4060.95,REG007043,74270.08,0
EMP014987,Empresa_14987,3697.01,REG024160,107779.5,0
EMP014988,Empresa_14988,9325.17,REG004617,120282.23,0
EMP014989,Empresa_14989,-4262.63,REG006127,0.0,1
EMP014990,Empresa_14990,46.98,REG029620,0.0,1
EMP014991,Empresa_14991,-2308.45,REG009011,0.0,1
EMP014992,Empresa_14992,15260.22,REG024160,569961.01,0
EMP014993,Empresa_14993,1646.71,REG006127,10808.56,0
EMP014994,Empresa_14994,3859.42,REG006127,48048.47,0
EMP014995,Empresa_14995,77.56,REG007043,0.0,1
EMP014996,Empresa_14996,-2521.29,REG004617,0.0,1
EMP014997,Empresa_14997,15037.94,REG029620,305415.09,0
EMP014998,Empresa_14998,11260.25,REG007333,408924.94,0
EMP014999,Empresa_14999,-2748.58,REG007043,0.0,1
EMP015000,Empresa_15000,9792.62,REG007043,213377.71,0
EMP015001,Empresa_15001,4749.03,REG024160,149828.74,0
EMP015002,Empresa_15002,13427.59,REG009011,164413.71,0
EMP015003,Empresa_15003,1659.31,REG008575,7342.64,0
EMP015004,Empresa_15004,9514.24,REG029620,185219.38,0
EMP015005,Empresa_15005,9636.39,REG009011,114256.13,0
EMP015006,Empresa_15006,9191.86,REG026381,293053.59,0
EMP015007,Empresa_15007,-5121.95,REG009011,0.0,1
EMP015008,Empresa_15008,5941.32,REG024160,197484.58,0
EMP015009,Empresa_15009,2062.5,REG008575,11979.32,0
EMP015010,Empresa_15010,-1921.32,REG007043,0.0,1
EMP015011,Empresa_15011,3202.39,REG007333,87738.64,0
EMP015012,Empresa_15012,18929.68,REG006127,301680.95,0
EMP015013,Empresa_15013,5342.7,REG009011,57450.61,0
EMP015014,Empresa_15014,1313.37,REG024888,12849.16,0
EMP015015,Empresa_15015,10458.62,REG026381,338378.26,0
EMP015016,Empresa_15016,15542.33,REG026381,520273.4,0
EMP015017,Empresa_15017,15822.15,REG024160,592421.35,0
EMP015018,Empresa_15018,13756.41,REG004617,184313.65,0
EMP015019,Empresa_15019,-5080.76,REG006127,0.0,1
EMP015020,Empresa_15020,4385.88,REG029620,73626.27,0
EMP015021,Empresa_15021,5324.38,REG006127,72703.75,0
EMP015022,Empresa_15022,4692.54,REG024160,147570.84,0
EMP015023,Empresa_15023,4818.13,REG024888,156789.65,0
EMP015024,Empresa_15024,12834.24,REG007043,287197.83,0
EMP015025,Empresa_15025,12129.43,REG024888,457064.74,0
EMP015026,Empresa_15026,10652.81,REG029620,209994.66,0
EMP015027,Empresa_15027,14258.89,REG007333,528450.73,0
EMP015028,Empresa_15028,19072.01,REG007043,438588.51,0
EMP015029,Empresa_15029,8614.61,REG026381,272399.58,0
EMP015030,Empresa_15030,15810.37,REG009011,195937.89,0
EMP015031,Empresa_15031,4469.81,REG024160,138668.32,0
EMP015032,Empresa_15032,17150.73,REG009011,213670.85,0
EMP015033,Empresa_15033,3571.52,REG024160,102763.67,0
EMP015034,Empresa_15034,798.75,REG007043,0.0,1
EMP015035,Empresa_15035,7230.96,REG024160,249031.49,0
EMP015036,Empresa_15036,-1262.86,REG026381,0.0,1
EMP015037,Empresa_15037,-5971.04,REG008575,0.0,1
EMP015038,Empresa_15038,13933.85,REG029620,281390.09,0
EMP015039,Empresa_15039,6404.82,REG007043,131155.81,0
EMP015040,Empresa_15040,1426.43,REG026381,15206.5,0
EMP015041,Empresa_15041,12783.61,REG006127,198242.59,0
EMP015042,Empresa_15042,16394.01,REG008575,176791.69,0
EMP015043,Empresa_15043,11649.58,REG024888,437357.3,0
EMP015044,Empresa_15044,-3360.08,REG024160,0.0,1
EMP015045,Empresa_15045,18555.01,REG006127,295375.25,0
EMP015046,Empresa_15046,4395.06,REG029620,73826.02,0
EMP015047,Empresa_15047,-1352.83,REG009011,0.0,1
EMP015048,Empresa_15048,6692.24,REG029620,123812.66,0
EMP015049,Empresa_15049,11433.43,REG007043,253200.17,0
EMP015050,Empresa_15050,-5497.5,REG029620,0.0,1
EMP015051,Empresa_15051,11059.54,REG024160,402059.83,0
EMP015052,Empresa_15052,15337.01,REG008575,164636.19,0
EMP015053,Empresa_15053,12658.26,REG008575,133830.56,0
EMP015054,Empresa_15054,10321.96,REG004617,134685.85,0
EMP015055,Empresa_15055,11227.88,REG026381,365902.38,0
EMP015056,Empresa_15056,4918.47,REG004617,56605.42,0
EMP015057,Empresa_15057,81.34,REG004617,0.0,1
EMP015058,Empresa_15058,12042.58,REG007043,267984.24,0
EMP015059,Empresa_15059,4008.03,REG008575,34352.92,0
EMP015060,Empresa_15060,10938.18,REG007043,241180.46,0
EMP015061,Empresa_15061,11795.35,REG006127,181610.17,0
EMP015062,Empresa_15062,12331.1,REG009011,149907.15,0
EMP015063,Empresa_15063,-1916.16,REG007043,0.0,1
EMP015064,Empresa_15064,8817.63,REG024888,321049.12,0
EMP015065,Empresa_15065,6229.32,REG007333,208392.07,0
EMP015066,Empresa_15066,7992.19,REG009011,92503.37,0
EMP015067,Empresa_15067,6388.27,REG007333,214727.81,0
EMP015068,Empresa_15068,18497.18,REG007333,697388.97,0
EMP015069,Empresa_15069,784.53,REG006127,0.0,1
EMP015070,Empresa_15070,15945.43,REG029620,325162.07,0
EMP015071,Empresa_15071,13406.98,REG007333,494493.59,0
EMP015072,Empresa_15072,2328.7,REG007043,32228.38,0
EMP015073,Empresa_15073,1776.81,REG008575,8693.89,0
EMP015074,Empresa_15074,10873.94,REG009011,130628.92,0
EMP015075,Empresa_15075,2990.26,REG024160,79530.71,0
EMP015076,Empresa_15076,4022.34,REG029620,65715.64,0
EMP015077,Empresa_15077,14999.62,REG004617,202278.04,0
EMP015078,Empresa_15078,-2140.62,REG026381,0.0,1
EMP015079,Empresa_15079,115.15,REG008575,0.0,1
EMP015080,Empresa_15080,5665.31,REG029620,101466.66,0
EMP015081,Empresa_15081,7646.74,REG007043,161297.21,0
EMP015082,Empresa_15082,1628.2,REG009011,8307.78,0
EMP015083,Empresa_15083,2118.24,REG009011,14791.01,0
EMP015084,Empresa_15084,5010.23,REG026381,143434.86,0
EMP015085,Empresa_15085,-1375.21,REG007043,0.0,1
EMP015086,Empresa_15086,5126.08,REG008575,47210.49,0
EMP015087,Empresa_15087,5140.53,REG007043,100471.49,0
EMP015088,Empresa_15088,5060.99,REG024160,162297.79,0
EMP015089,Empresa_15089,16587.86,REG006127,262268.12,0
EMP015090,Empresa_15090,6532.53,REG024160,221115.24,0
EMP015091,Empresa_15091,12616.89,REG004617,167847.59,0
EMP015092,Empresa_15092,12444.41,REG026381,409429.82,0
EMP015093,Empresa_15093,18656.73,REG007333,703748.63,0
EMP015094,Empresa_15094,-6834.0,REG007043,0.0,1
EMP015095,Empresa_15095,-426.96,REG024160,0.0,1
EMP015096,Empresa_15096,8432.96,REG007043,180378.77,0
EMP015097,Empresa_15097,16031.48,REG024888,617321.94,0
EMP015098,Empresa_15098,13470.8,REG008575,143174.77,0
EMP015099,Empresa_15099,12754.41,REG026381,420521.62,0
EMP015100,Empresa_15100,8628.5,REG006127,128312.09,0
EMP015101,Empresa_15101,1422.62,REG007043,10237.81,0
EMP015102,Empresa_15102,10654.88,REG029620,210039.71,0
EMP015103,Empresa_15103,-1604.05,REG007333,0.0,1
EMP015104,Empresa_15104,4563.95,REG026381,127466.97,0
EMP015105,Empresa_15105,4106.5,REG009011,41095.69,0
EMP015106,Empresa_15106,1473.66,REG009011,6263.21,0
EMP015107,Empresa_15107,8627.15,REG007043,185091.76,0
EMP015108,Empresa_15108,279.42,REG007043,0.0,1
EMP015109,Empresa_15109,15007.28,REG024160,559851.0,0
EMP015110,Empresa_15110,8098.13,REG024888,291499.25,0
EMP015111,Empresa_15111,15979.76,REG009011,198178.92,0
EMP015112,Empresa_15112,16338.24,REG004617,221621.1,0
EMP015113,Empresa_15113,-8153.65,REG026381,0.0,1
EMP015114,Empresa_15114,13528.44,REG004617,181019.49,0
EMP015115,Empresa_15115,6560.82,REG008575,63710.0,0
EMP015116,Empresa_15116,3550.88,REG029620,55456.67,0
EMP015117,Empresa_15117,18106.43,REG026381,612016.9,0
EMP015118,Empresa_15118,15881.28,REG008575,170895.29,0
EMP015119,Empresa_15119,1131.48,REG009011,1736.17,0
EMP015120,Empresa_15120,13087.89,REG007333,481774.67,0
EMP015121,Empresa_15121,-1195.1,REG008575,0.0,1
EMP015122,Empresa_15122,15473.45,REG006127,243512.6,0
EMP015123,Empresa_15123,4141.02,REG029620,68298.11,0
EMP015124,Empresa_15124,4440.35,REG029620,74811.53,0
EMP015125,Empresa_15125,3410.89,REG024160,96343.29,0
EMP015126,Empresa_15126,12598.8,REG009011,153448.82,0
EMP015127,Empresa_15127,19459.49,REG029620,401628.02,0
EMP015128,Empresa_15128,6171.57,REG007333,206090.15,0
EMP015129,Empresa_15129,19690.83,REG024888,767611.44,0
EMP015130,Empresa_15130,-1322.66,REG006127,0.0,1
EMP015131,Empresa_15131,13153.29,REG004617,175598.57,0
EMP015132,Empresa_15132,11703.04,REG024160,427780.52,0
EMP015133,Empresa_15133,-7881.09,REG026381,0.0,1
EMP015134,Empresa_15134,234.45,REG004617,0.0,1
EMP015135,Empresa_15135,10107.79,REG007043,221026.89,0
EMP015136,Empresa_15136,13913.18,REG009011,170838.06,0
EMP015137,Empresa_15137,10817.34,REG024160,392379.09,0
EMP015138,Empresa_15138,-7389.5,REG007043,0.0,1
EMP015139,Empresa_15139,17473.81,REG029620,358419.62,0
EMP015140,Empresa_15140,1587.9,REG009011,7774.61,0
EMP015141,Empresa_15141,5307.45,REG009011,56984.26,0
EMP015142,Empresa_15142,13645.37,REG026381,452400.17,0
EMP015143,Empresa_15143,15512.42,REG007333,578416.43,0
EMP015144,Empresa_15144,15008.76,REG007043,339973.43,0
EMP015145,Empresa_15145,3225.68,REG026381,79583.67,0
EMP015146,Empresa_15146,5506.04,REG029620,98000.95,0
EMP015147,Empresa_15147,3144.04,REG024888,88034.78,0
EMP015148,Empresa_15148,8303.35,REG007333,291062.9,0
EMP015149,Empresa_15149,3869.91,REG029620,62398.76,0
EMP015150,Empresa_15150,-321.2,REG024888,0.0,1
EMP015151,Empresa_15151,18261.67,REG029620,375563.46,0
EMP015152,Empresa_15152,-3916.13,REG007333,0.0,1
EMP015153,Empresa_15153,11026.62,REG008575,115066.7,0
EMP015154,Empresa_15154,13917.96,REG024160,516310.88,0
EMP015155,Empresa_15155,835.94,REG007333,0.0,1
EMP015156,Empresa_15156,9741.25,REG007333,348377.6,0
EMP015157,Empresa_15157,3360.5,REG007043,57270.16,0
EMP015158,Empresa_15158,15192.88,REG026381,507770.08,0
EMP015159,Empresa_15159,-1039.73,REG007333,0.0,1
EMP015160,Empresa_15160,10544.3,REG029620,207633.48,0
EMP015161,Empresa_15161,14142.36,REG006127,221110.35,0
EMP015162,Empresa_15162,14369.83,REG009011,176879.54,0
EMP015163,Empresa_15163,8319.99,REG029620,159232.5,0
EMP015164,Empresa_15164,11996.71,REG029620,239237.93,0
EMP015165,Empresa_15165,18581.66,REG006127,295823.77,0
EMP015166,Empresa_15166,-878.95,REG026381,0.0,1
EMP015167,Empresa_15167,6042.06,REG004617,72841.29,0
EMP015168,Empresa_15168,5059.49,REG026381,145197.39,0
EMP015169,Empresa_15169,8751.94,REG029620,168631.73,0
EMP015170,Empresa_15170,10727.35,REG007333,387683.54,0
EMP015171,Empresa_15171,2772.58,REG026381,63371.75,0
EMP015172,Empresa_15172,-2160.43,REG007333,0.0,1
EMP015173,Empresa_15173,2373.42,REG007333,54695.89,0
EMP015174,Empresa_15174,-8631.6,REG008575,0.0,1
EMP015175,Empresa_15175,16579.67,REG007333,620957.02,0
EMP015176,Empresa_15176,11100.25,REG024888,414796.32,0
EMP015177,Empresa_15177,12386.18,REG026381,407346.36,0
EMP015178,Empresa_15178,12075.06,REG007043,268772.53,0
EMP015179,Empresa_15179,-795.32,REG008575,0.0,1
EMP015180,Empresa_15180,6486.55,REG024888,225311.66,0
EMP015181,Empresa_15181,18500.87,REG008575,201020.57,0
EMP015182,Empresa_15182,-5876.72,REG007333,0.0,1
EMP015183,Empresa_15183,415.76,REG024888,0.0,1
EMP015184,Empresa_15184,13936.3,REG007043,313944.83,0
EMP015185,Empresa_15185,18369.18,REG029620,377902.87,0
EMP015186,Empresa_15186,4523.52,REG004617,50898.39,0
EMP015187,Empresa_15187,4684.29,REG024888,151292.84,0
EMP015188,Empresa_15188,12528.17,REG024888,473441.0,0
EMP015189,Empresa_15189,15563.43,REG029620,316849.75,0
EMP015190,Empresa_15190,10206.97,REG006127,154877.74,0
EMP015191,Empresa_15191,3569.08,REG006127,43162.05,0
EMP015192,Empresa_15192,231.53,REG008575,0.0,1
EMP015193,Empresa_15193,5952.57,REG007333,197360.81,0
EMP015194,Empresa_15194,11034.59,REG006127,168806.58,0
EMP015195,Empresa_15195,13545.79,REG007333,500026.56,0
EMP015196,Empresa_15196,19209.88,REG007043,441934.61,0
EMP015197,Empresa_15197,10214.07,REG006127,154997.23,0
EMP015198,Empresa_15198,3141.91,REG004617,30934.13,0
EMP015199,Empresa_15199,18574.33,REG024160,702425.99,0
EMP015200,Empresa_15200,17566.84,REG026381,592710.37,0
EMP015201,Empresa_15201,-1631.91,REG007043,0.0,1
EMP015202,Empresa_15202,14354.28,REG007043,324089.2,0
EMP015203,Empresa_15203,2197.71,REG008575,13534.24,0
EMP015204,Empresa_15204,-8095.03,REG007043,0.0,1
EMP015205,Empresa_15205,3872.63,REG007043,69699.56,0
EMP015206,Empresa_15206,7785.98,REG007333,270440.53,0
EMP015207,Empresa_15207,19053.59,REG007043,438141.46,0
EMP015208,Empresa_15208,17119.54,REG007043,391202.06,0
EMP015209,Empresa_15209,8294.21,REG004617,105384.86,0
EMP015210,Empresa_15210,12710.25,REG026381,418941.58,0
EMP015211,Empresa_15211,-3473.61,REG006127,0.0,1
EMP015212,Empresa_15212,252.0,REG009011,0.0,1
EMP015213,Empresa_15213,8361.35,REG026381,263337.94,0
EMP015214,Empresa_15214,4743.65,REG007333,149173.26,0
EMP015215,Empresa_15215,4551.62,REG029620,77232.77,0
EMP015216,Empresa_15216,3511.89,REG007043,60944.4,0
EMP015217,Empresa_15217,15381.73,REG004617,207799.53,0
EMP015218,Empresa_15218,-6718.61,REG007333,0.0,1
EMP015219,Empresa_15219,-974.76,REG004617,0.0,1
EMP015220,Empresa_15220,660.57,REG026381,0.0,1
EMP015221,Empresa_15221,2693.15,REG029620,36792.46,0
EMP015222,Empresa_15222,7113.98,REG007333,243654.61,0
EMP015223,Empresa_15223,-665.2,REG029620,0.0,1
EMP015224,Empresa_15224,15810.16,REG024160,591942.11,0
EMP015225,Empresa_15225,15826.01,REG024160,592575.63,0
EMP015226,Empresa_15226,3674.04,REG008575,30512.03,0
EMP015227,Empresa_15227,14576.68,REG004617,196166.55,0
EMP015228,Empresa_15228,12138.99,REG007043,270324.11,0
EMP015229,Empresa_15229,14843.43,REG007043,335960.87,0
EMP015230,Empresa_15230,16851.47,REG024160,633563.27,0
EMP015231,Empresa_15231,3727.96,REG006127,45836.0,0
EMP015232,Empresa_15232,413.25,REG024888,0.0,1
EMP015233,Empresa_15233,19946.6,REG006127,318795.71,0
EMP015234,Empresa_15234,17398.84,REG024160,655441.65,0
EMP015235,Empresa_15235,9317.02,REG026381,297531.81,0
EMP015236,Empresa_15236,11435.33,REG007333,415903.62,0
EMP015237,Empresa_15237,2924.76,REG024160,76912.67,0
EMP015238,Empresa_15238,7418.03,REG004617,92724.06,0
EMP015239,Empresa_15239,1600.52,REG007333,23888.1,0
EMP015240,Empresa_15240,11298.99,REG024888,422958.57,0
EMP015241,Empresa_15241,-9538.15,REG026381,0.0,1
EMP015242,Empresa_15242,5532.12,REG026381,162108.09,0
EMP015243,Empresa_15243,-2767.91,REG006127,0.0,1
EMP015244,Empresa_15244,6439.6,REG004617,78585.75,0
EMP015245,Empresa_15245,2720.14,REG007333,68516.15,0
EMP015246,Empresa_15246,18702.95,REG004617,255791.15,0
EMP015247,Empresa_15247,10284.25,REG007043,225309.57,0
EMP015248,Empresa_15248,18077.27,REG007333,680651.35,0
EMP015249,Empresa_15249,2272.11,REG024888,52224.61,0
EMP015250,Empresa_15250,19181.26,REG024160,726684.98,0
EMP015251,Empresa_15251,11056.4,REG026381,359766.83,0
EMP015252,Empresa_15252,13465.44,REG029620,271197.49,0
EMP015253,Empresa_15253,4776.29,REG006127,63479.39,0
EMP015254,Empresa_15254,16814.04,REG026381,565775.19,0
EMP015255,Empresa_15255,9653.06,REG029620,188240.1,0
EMP015256,Empresa_15256,-3071.23,REG024888,0.0,1
EMP015257,Empresa_15257,2611.45,REG004617,23268.98,0
EMP015258,Empresa_15258,11194.83,REG004617,147298.82,0
EMP015259,Empresa_15259,8420.69,REG009011,98172.42,0
EMP015260,Empresa_15260,5376.23,REG024888,179710.82,0
EMP015261,Empresa_15261,2505.67,REG024160,60161.64,0
EMP015262,Empresa_15262,15138.86,REG004617,204290.05,0
EMP015263,Empresa_15263,11586.79,REG008575,121508.66,0
EMP015264,Empresa_15264,9089.02,REG009011,107014.43,0
EMP015265,Empresa_15265,2703.25,REG024888,69931.53,0
EMP015266,Empresa_15266,-6134.47,REG009011,0.0,1
EMP015267,Empresa_15267,5030.64,REG008575,46112.93,0
EMP015268,Empresa_15268,-783.9,REG004617,0.0,1
EMP015269,Empresa_15269,12602.98,REG026381,415103.46,0
EMP015270,Empresa_15270,8753.26,REG026381,277360.48,0
EMP015271,Empresa_15271,952.12,REG024160,0.0,1
EMP015272,Empresa_15272,11012.49,REG007333,399049.22,0
EMP015273,Empresa_15273,4528.51,REG007043,85617.76,0
EMP015274,Empresa_15274,9346.25,REG007333,332632.9,0
EMP015275,Empresa_15275,3097.46,REG026381,74995.95,0
EMP015276,Empresa_15276,9411.7,REG008575,96495.12,0
EMP015277,Empresa_15277,6246.55,REG029620,114114.44,0
EMP015278,Empresa_15278,5316.92,REG007043,104752.48,0
EMP015279,Empresa_15279,3007.73,REG008575,22849.47,0
EMP015280,Empresa_15280,10674.58,REG007043,234782.88,0
EMP015281,Empresa_15281,17377.94,REG024888,672621.05,0
EMP015282,Empresa_15282,10771.84,REG026381,349585.27,0
EMP015283,Empresa_15283,10669.74,REG026381,345932.13,0
EMP015284,Empresa_15284,4718.9,REG024888,152714.28,0
EMP015285,Empresa_15285,15793.7,REG006127,248902.4,0
EMP015286,Empresa_15286,-91.19,REG024160,0.0,1
EMP015287,Empresa_15287,3156.04,REG024160,86156.93,0
EMP015288,Empresa_15288,3008.97,REG006127,33735.4,0
EMP015289,Empresa_15289,11696.2,REG024160,427507.13,0
EMP015290,Empresa_15290,17964.66,REG004617,245122.86,0
EMP015291,Empresa_15291,6088.51,REG007043,123478.96,0
