empresa_id,tipo_energia,total_inversion,energia_generada_total,emisiones_evitadas_total,retorno_estimado
EMP013072,Geotérmica,238.81,7556.35,2386.19,0.1001
EMP013072,Solar,32.92,3782.83,3629.35,0.0091
EMP013076,Biomasa,264.12,1748.1,2667.4,0.099
EMP013076,Eólica,220.41,4808.83,2016.28,0.1093
EMP013077,Biomasa,440.83,14170.31,8082.86,0.0545
EMP013078,Hidroeléctrica,353.08,3465.65,3457.63,0.1021
EMP013078,Solar,82.57,8826.89,530.89,0.1555
EMP013079,Eólica,296.28,3123.05,521.76,0.5678
EMP013083,Geotérmica,25.17,6141.1,2322.6,0.0108
EMP013084,Geotérmica,172.46,1224.0,2429.49,0.071
EMP013085,Eólica,406.02,4906.57,4751.8,0.0854
EMP013086,Geotérmica,175.64,1905.1,3126.98,0.0562
EMP013090,Eólica,288.64,8394.75,1111.9,0.2596
EMP013092,Biomasa,492.59,1534.97,2490.32,0.1978
EMP013093,Geotérmica,424.24,4099.03,2395.79,0.1771
EMP013094,Eólica,70.76,908.72,4571.85,0.0155
EMP013096,Solar,401.19,9568.84,4565.97,0.0879
EMP013097,Solar,262.55,5935.13,1076.21,0.244
EMP013098,Eólica,644.78,15678.72,8683.79,0.0743
EMP013099,Geotérmica,489.08,1443.96,2235.57,0.2188
EMP013105,Geotérmica,41.55,6924.2,4108.32,0.0101
EMP013106,Solar,708.31,17371.33,2489.65,0.2845
EMP013107,Geotérmica,835.19,9618.74,4755.42,0.1756
EMP013108,Hidroeléctrica,271.29,676.79,1943.41,0.1396
EMP013109,Biomasa,430.25,5798.05,1244.97,0.3456
EMP013109,Eólica,277.67,4935.43,1362.04,0.2039
EMP013111,Solar,248.56,7648.85,3604.39,0.069
EMP013112,Eólica,161.93,8468.64,4731.25,0.0342
EMP013112,Hidroeléctrica,424.64,1212.86,4715.82,0.09
EMP013112,Solar,12.23,8600.67,4841.11,0.0025
EMP013113,Hidroeléctrica,292.57,9509.5,1898.15,0.1541
EMP013115,Biomasa,190.21,6090.83,1837.11,0.1035
EMP013115,Hidroeléctrica,395.75,1071.3,4788.76,0.0826
EMP013117,Solar,317.96,5096.31,4597.76,0.0692
EMP013118,Biomasa,156.34,7459.84,2686.37,0.0582
EMP013119,Solar,246.66,6802.66,3121.56,0.079
EMP013120,Biomasa,468.94,5791.71,4930.21,0.0951
EMP013122,Biomasa,284.04,8192.48,3471.51,0.0818
EMP013122,Eólica,192.98,1721.82,336.77,0.573
EMP013122,Hidroeléctrica,161.55,3367.39,3398.66,0.0475
EMP013123,Eólica,65.87,7201.94,1739.19,0.0379
EMP013125,Geotérmica,447.28,3667.82,3528.77,0.1268
EMP013126,Biomasa,367.1,9441.9,4671.74,0.0786
EMP013128,Biomasa,430.76,2027.59,4277.94,0.1007
EMP013128,Eólica,205.51,2614.31,2739.24,0.075
EMP013129,Biomasa,372.23,2764.34,1405.54,0.2648
EMP013129,Geotérmica,236.53,8854.94,4906.76,0.0482
EMP013130,Biomasa,154.99,1609.37,1779.29,0.0871
EMP013130,Eólica,34.81,3783.69,1847.23,0.0188
EMP013130,Geotérmica,93.11,4969.78,725.05,0.1284
EMP013132,Solar,754.96,13649.26,6684.59,0.1129
EMP013133,Geotérmica,35.61,1002.9,2741.29,0.013
EMP013133,Hidroeléctrica,325.0,983.71,2945.78,0.1103
EMP013133,Solar,77.6,535.97,437.9,0.1772
EMP013134,Geotérmica,28.87,643.38,3272.15,0.0088
EMP013134,Solar,111.84,2806.22,2925.97,0.0382
EMP013135,Geotérmica,299.07,5090.17,4382.9,0.0682
EMP013137,Eólica,14.22,8806.0,2517.25,0.0056
EMP013137,Geotérmica,132.09,3005.23,1655.2,0.0798
EMP013138,Geotérmica,323.86,9880.04,3020.65,0.1072
EMP013139,Solar,38.68,2615.08,776.96,0.0498
EMP013141,Hidroeléctrica,349.64,3660.13,3385.93,0.1033
EMP013142,Solar,3.58,2661.58,4599.31,8.0E-4
EMP013143,Geotérmica,347.97,6564.94,3703.36,0.094
EMP013143,Solar,495.79,3985.58,1477.76,0.3355
EMP013144,Hidroeléctrica,223.51,7847.32,1605.14,0.1392
EMP013145,Eólica,421.76,5394.44,3911.59,0.1078
EMP013145,Hidroeléctrica,476.41,3715.45,2973.96,0.1602
EMP013145,Solar,300.11,629.53,1945.26,0.1543
EMP013146,Biomasa,106.72,2965.08,176.62,0.6042
EMP013146,Geotérmica,408.39,7602.49,3314.52,0.1232
EMP013147,Biomasa,58.36,2257.21,2543.46,0.0229
EMP013149,Eólica,124.48,6013.61,2468.77,0.0504
EMP013150,Hidroeléctrica,347.62,5206.75,3571.28,0.0973
EMP013151,Biomasa,424.77,9838.95,677.6,0.6269
EMP013154,Hidroeléctrica,183.39,2046.41,3339.29,0.0549
EMP013155,Hidroeléctrica,136.97,7539.19,3246.52,0.0422
EMP013157,Geotérmica,296.0,1454.23,2631.45,0.1125
EMP013158,Biomasa,477.29,7037.62,2372.05,0.2012
EMP013159,Solar,131.68,345.26,2270.36,0.058
EMP013160,Solar,421.91,382.46,3773.02,0.1118
EMP013161,Eólica,374.69,4580.94,1736.02,0.2158
EMP013161,Geotérmica,83.32,1142.91,810.56,0.1028
EMP013161,Solar,814.73,12768.28,4159.57,0.1959
EMP013162,Geotérmica,349.14,1135.56,42.64,8.1881
EMP013163,Eólica,87.04,5358.57,4158.9,0.0209
EMP013164,Hidroeléctrica,303.5,320.52,1308.68,0.2319
EMP013166,Hidroeléctrica,473.28,9996.17,3088.85,0.1532
EMP013168,Biomasa,228.32,6469.17,2253.5,0.1013
EMP013169,Biomasa,16.73,9381.81,475.13,0.0352
EMP013169,Solar,489.26,6874.6,1203.47,0.4065
EMP013170,Eólica,64.25,9704.36,2009.88,0.032
EMP013171,Biomasa,466.13,7176.03,3095.26,0.1506
EMP013175,Eólica,419.61,3656.07,3368.45,0.1246
EMP013175,Geotérmica,372.15,4852.99,3840.31,0.0969
EMP013176,Eólica,381.8,2579.62,2228.74,0.1713
EMP013178,Hidroeléctrica,217.91,8234.44,3390.73,0.0643
EMP013178,Solar,472.05,2799.67,2065.05,0.2286
EMP013179,Geotérmica,220.78,5675.63,640.38,0.3448
EMP013180,Biomasa,284.68,8019.37,2316.4,0.1229
EMP013185,Hidroeléctrica,285.75,814.63,3829.66,0.0746
EMP013185,Solar,466.91,8143.23,3335.53,0.14
EMP013186,Eólica,241.01,9495.67,790.38,0.3049
EMP013188,Biomasa,361.59,4105.92,4743.68,0.0762
EMP013188,Solar,352.76,1621.76,1277.96,0.276
EMP013193,Eólica,27.47,9542.23,1432.26,0.0192
EMP013194,Eólica,309.91,2669.94,2462.84,0.1258
EMP013194,Geotérmica,54.74,3688.29,680.7,0.0804
EMP013196,Eólica,331.25,7033.82,45.94,7.2105
EMP013197,Biomasa,450.22,898.32,4378.32,0.1028
EMP013197,Hidroeléctrica,707.18,9727.8,503.98,1.4032
EMP013198,Hidroeléctrica,179.41,1344.8,499.05,0.3595
EMP013198,Solar,130.77,3508.94,1453.5,0.09
EMP013199,Geotérmica,297.24,8116.23,737.66,0.4029
EMP013199,Hidroeléctrica,192.21,8862.91,1680.29,0.1144
EMP013200,Hidroeléctrica,73.14,62.59,3006.11,0.0243
EMP013202,Solar,466.77,7175.47,2623.2,0.1779
EMP013203,Eólica,474.22,6075.5,605.63,0.783
EMP013203,Geotérmica,47.91,7279.77,1960.32,0.0244
EMP013203,Hidroeléctrica,262.94,9668.71,3995.72,0.0658
EMP013203,Solar,477.24,12925.22,3173.97,0.1504
EMP013204,Geotérmica,90.65,261.5,378.95,0.2392
EMP013204,Solar,16.38,2773.96,3170.97,0.0052
EMP013205,Geotérmica,37.18,5711.1,3468.44,0.0107
EMP013205,Hidroeléctrica,337.21,4810.45,3577.13,0.0943
EMP013205,Solar,358.65,4139.7,1345.47,0.2666
EMP013206,Biomasa,22.36,8758.6,4188.42,0.0053
EMP013206,Solar,369.81,4377.97,139.3,2.6548
EMP013207,Biomasa,299.57,4407.99,3286.28,0.0912
EMP013207,Geotérmica,375.64,9470.87,153.54,2.4465
EMP013208,Biomasa,431.87,6865.85,2625.61,0.1645
EMP013208,Eólica,93.09,5714.45,239.85,0.3881
EMP013210,Solar,409.94,8770.07,3338.66,0.1228
EMP013211,Solar,346.3,5206.29,2313.81,0.1497
EMP013212,Biomasa,580.52,13629.86,3086.5,0.1881
EMP013213,Biomasa,321.36,8137.13,1608.57,0.1998
EMP013213,Solar,49.06,3241.23,1320.49,0.0372
EMP013216,Geotérmica,95.42,3220.44,1730.1,0.0552
EMP013217,Geotérmica,362.24,8220.86,4017.97,0.0902
EMP013219,Geotérmica,595.06,7215.43,5451.25,0.1092
EMP013219,Hidroeléctrica,618.17,13103.29,8471.18,0.073
EMP013221,Eólica,329.66,2759.06,3232.15,0.102
EMP013222,Solar,215.78,5264.38,2322.31,0.0929
EMP013223,Eólica,363.13,5497.5,1944.03,0.1868
EMP013224,Geotérmica,148.5,9860.95,2985.52,0.0497
EMP013224,Hidroeléctrica,327.39,7138.31,2306.0,0.142
EMP013228,Biomasa,85.79,3626.05,4455.1,0.0193
EMP013229,Eólica,339.43,5018.09,3385.23,0.1003
EMP013230,Biomasa,57.3,8228.05,1869.36,0.0307
EMP013233,Eólica,430.69,9029.44,4072.0,0.1058
EMP013235,Solar,248.99,7243.32,2078.17,0.1198
EMP013238,Biomasa,362.45,2638.86,99.33,3.6489
EMP013238,Eólica,379.1,1391.27,1828.81,0.2073
EMP013238,Solar,124.18,4298.42,3257.55,0.0381
EMP013239,Solar,158.05,2557.46,4594.07,0.0344
EMP013240,Eólica,346.91,5243.37,4846.31,0.0716
EMP013240,Solar,455.53,8674.34,3424.91,0.133
EMP013243,Geotérmica,263.48,4510.11,674.71,0.3905
EMP013244,Biomasa,492.75,8015.93,4837.73,0.1019
EMP013247,Hidroeléctrica,367.04,16264.35,8744.7,0.042
EMP013248,Hidroeléctrica,466.32,4481.14,4699.19,0.0992
EMP013248,Solar,237.74,9462.9,283.44,0.8388
EMP013251,Hidroeléctrica,73.26,2153.44,4569.29,0.016
EMP013252,Eólica,130.52,7221.15,2957.9,0.0441
EMP013253,Solar,234.56,8029.32,2981.48,0.0787
EMP013254,Biomasa,430.18,5481.08,5022.06,0.0857
EMP013255,Biomasa,98.42,9779.54,1177.95,0.0836
EMP013255,Solar,392.1,2711.81,2509.89,0.1562
EMP013257,Eólica,227.99,8939.73,4012.3,0.0568
EMP013257,Hidroeléctrica,227.12,3011.72,890.74,0.255
EMP013259,Biomasa,463.13,9320.34,4315.04,0.1073
EMP013260,Eólica,167.75,4358.07,1219.52,0.1376
EMP013260,Geotérmica,85.78,149.31,4261.42,0.0201
EMP013262,Solar,389.63,89.2,1579.42,0.2467
EMP013263,Geotérmica,435.01,2999.43,2627.93,0.1655
EMP013263,Solar,343.47,3859.32,1763.99,0.1947
EMP013264,Hidroeléctrica,341.58,3043.0,3803.13,0.0898
EMP013265,Hidroeléctrica,215.44,2807.41,3496.86,0.0616
EMP013266,Biomasa,453.67,9272.11,3984.1,0.1139
EMP013269,Biomasa,52.12,6412.63,2215.18,0.0235
EMP013269,Geotérmica,497.24,8740.79,3012.33,0.1651
EMP013272,Solar,454.51,5602.05,4568.68,0.0995
EMP013273,Hidroeléctrica,498.86,6563.99,3517.28,0.1418
EMP013274,Hidroeléctrica,425.5,6190.51,2533.48,0.168
EMP013275,Solar,435.98,7421.43,2487.02,0.1753
EMP013276,Eólica,309.12,8650.73,1975.45,0.1565
EMP013277,Eólica,199.97,6832.29,2589.61,0.0772
EMP013277,Hidroeléctrica,143.59,2183.47,1170.46,0.1227
EMP013278,Hidroeléctrica,109.43,115.77,467.49,0.2341
EMP013278,Solar,304.46,7805.84,1949.26,0.1562
EMP013281,Geotérmica,416.93,7976.18,1612.95,0.2585
EMP013282,Geotérmica,90.41,4709.25,765.6,0.1181
EMP013282,Solar,302.95,3875.91,1432.85,0.2114
EMP013284,Hidroeléctrica,110.08,2502.58,3119.61,0.0353
EMP013287,Biomasa,116.9,6942.4,3814.72,0.0306
EMP013287,Geotérmica,183.1,5314.47,362.42,0.5052
EMP013287,Solar,351.31,2404.43,4330.73,0.0811
EMP013288,Geotérmica,159.97,9095.44,4578.05,0.0349
EMP013289,Geotérmica,130.9,237.27,15.51,8.4397
EMP013291,Hidroeléctrica,355.72,568.68,3037.5,0.1171
EMP013292,Biomasa,340.67,1788.25,4133.69,0.0824
EMP013292,Eólica,231.65,6557.28,3887.2,0.0596
EMP013292,Hidroeléctrica,99.59,2051.73,863.28,0.1154
EMP013293,Geotérmica,67.33,5132.93,1356.95,0.0496
EMP013294,Geotérmica,18.16,1180.96,3656.78,0.005
EMP013295,Geotérmica,224.96,2628.55,7293.22,0.0308
EMP013295,Hidroeléctrica,149.96,3432.92,3281.54,0.0457
EMP013296,Eólica,343.63,5386.48,3284.31,0.1046
EMP013297,Eólica,395.71,7575.49,3767.55,0.105
EMP013299,Biomasa,23.27,1768.73,21.24,1.0956
EMP013299,Geotérmica,225.66,13417.43,1321.14,0.1708
EMP013301,Biomasa,76.3,6325.66,2202.93,0.0346
EMP013301,Hidroeléctrica,2.72,2473.87,1565.59,0.0017
EMP013301,Solar,467.39,5704.2,927.88,0.5037
EMP013303,Solar,483.3,9359.48,766.52,0.6305
EMP013304,Eólica,149.87,1719.08,3329.37,0.045
EMP013305,Biomasa,45.37,4952.26,1534.0,0.0296
EMP013306,Biomasa,370.58,1899.73,978.94,0.3786
EMP013307,Solar,490.71,2402.47,4121.89,0.119
EMP013310,Geotérmica,484.64,5426.3,3118.72,0.1554
EMP013311,Eólica,243.59,2891.19,4912.0,0.0496
EMP013311,Geotérmica,168.02,1569.04,2807.5,0.0598
EMP013314,Geotérmica,111.62,9820.33,2271.31,0.0491
EMP013314,Hidroeléctrica,457.4,214.49,3495.57,0.1309
EMP013315,Geotérmica,320.39,6837.17,62.96,5.0888
EMP013316,Hidroeléctrica,554.08,7419.72,4339.58,0.1277
EMP013317,Biomasa,267.26,7391.43,348.77,0.7663
EMP013317,Solar,186.54,4006.77,956.66,0.195
EMP013318,Biomasa,415.93,571.6,2735.54,0.152
EMP013318,Eólica,170.38,8097.97,1972.99,0.0864
EMP013318,Hidroeléctrica,140.3,8416.2,1077.23,0.1302
EMP013322,Biomasa,911.68,9743.37,3223.68,0.2828
EMP013322,Eólica,65.15,9972.81,2840.87,0.0229
EMP013323,Biomasa,6.96,9663.86,2900.87,0.0024
EMP013324,Eólica,34.87,4970.77,434.03,0.0803
EMP013325,Hidroeléctrica,81.58,7800.22,1590.76,0.0513
EMP013328,Biomasa,190.8,5330.05,3244.74,0.0588
EMP013328,Solar,5.03,161.25,873.89,0.0058
EMP013331,Geotérmica,86.26,9456.47,1623.17,0.0531
EMP013335,Biomasa,48.51,2746.3,3949.08,0.0123
EMP013336,Geotérmica,317.44,4106.7,393.04,0.8077
EMP013337,Geotérmica,243.37,4401.86,1927.86,0.1262
EMP013342,Geotérmica,204.57,1612.31,4054.93,0.0504
EMP013342,Hidroeléctrica,31.3,8364.06,497.61,0.0629
EMP013342,Solar,167.69,5214.43,2346.22,0.0715
EMP013344,Biomasa,206.87,8355.45,1465.83,0.1411
EMP013344,Hidroeléctrica,85.65,3223.96,13.69,6.2564
EMP013344,Solar,53.74,8243.82,668.19,0.0804
EMP013345,Eólica,124.01,2262.01,2411.94,0.0514
EMP013345,Solar,430.73,2401.3,2944.99,0.1463
EMP013347,Eólica,412.26,9295.88,5888.55,0.07
EMP013348,Biomasa,169.05,7609.46,4459.65,0.0379
EMP013348,Geotérmica,91.56,4693.46,3565.42,0.0257
EMP013349,Biomasa,344.23,6790.62,3709.87,0.0928
EMP013352,Biomasa,139.75,5880.32,4766.79,0.0293
EMP013353,Solar,330.41,6423.54,1955.59,0.169
EMP013354,Biomasa,423.43,5162.35,4882.17,0.0867
EMP013354,Hidroeléctrica,573.14,5838.46,6864.56,0.0835
EMP013356,Eólica,197.34,956.08,619.49,0.3186
EMP013357,Geotérmica,392.57,5186.92,3174.05,0.1237
EMP013359,Eólica,499.9,1294.91,1399.36,0.3572
EMP013361,Biomasa,876.83,15661.89,1233.86,0.7106
EMP013362,Solar,273.82,1094.37,2822.87,0.097
EMP013363,Hidroeléctrica,144.72,6113.08,1536.18,0.0942
EMP013364,Eólica,371.12,4886.65,3428.42,0.1082
EMP013365,Biomasa,27.44,7747.09,4349.85,0.0063
EMP013365,Geotérmica,20.62,5938.43,4428.69,0.0047
EMP013366,Biomasa,233.42,14091.76,2976.72,0.0784
EMP013366,Hidroeléctrica,124.46,5686.31,1215.17,0.1024
EMP013366,Solar,145.46,2117.17,4291.92,0.0339
EMP013367,Eólica,347.4,8564.64,4945.63,0.0702
EMP013367,Geotérmica,487.73,7854.69,546.13,0.8931
EMP013368,Geotérmica,273.21,4982.0,4735.87,0.0577
EMP013370,Solar,37.56,3659.9,4935.87,0.0076
EMP013371,Geotérmica,108.92,6382.08,4211.5,0.0259
EMP013372,Biomasa,118.85,3945.2,4493.94,0.0264
EMP013372,Eólica,181.48,6497.53,2059.29,0.0881
EMP013373,Solar,261.3,2297.3,1166.32,0.224
EMP013378,Eólica,322.23,8698.13,1452.53,0.2218
EMP013380,Biomasa,422.39,7744.77,3981.61,0.1061
EMP013380,Solar,118.08,2967.14,606.37,0.1947
EMP013381,Eólica,481.43,7579.59,2522.39,0.1909
EMP013381,Hidroeléctrica,61.94,8730.85,2477.29,0.025
EMP013382,Eólica,822.16,11998.15,3053.95,0.2692
EMP013382,Geotérmica,185.09,8196.47,13.62,13.5896
EMP013382,Hidroeléctrica,118.43,2183.52,805.85,0.147
EMP013383,Solar,261.95,4170.74,1283.28,0.2041
EMP013384,Biomasa,487.58,9636.42,4357.84,0.1119
EMP013385,Hidroeléctrica,449.57,2752.76,2679.49,0.1678
EMP013385,Solar,464.6,7448.21,2443.34,0.1901
EMP013386,Biomasa,138.52,5631.13,3670.07,0.0377
EMP013386,Hidroeléctrica,75.72,4763.31,341.0,0.2221
EMP013390,Geotérmica,445.23,864.54,4281.01,0.104
EMP013390,Solar,92.68,4989.07,4433.22,0.0209
EMP013391,Biomasa,212.28,7539.89,3624.05,0.0586
EMP013391,Eólica,531.64,8479.37,3836.32,0.1386
EMP013392,Biomasa,533.3,13691.15,2775.49,0.1921
EMP013392,Eólica,25.3,1611.11,4213.06,0.006
EMP013392,Solar,477.25,209.21,1262.32,0.3781
EMP013393,Solar,443.19,234.05,4001.18,0.1108
EMP013394,Solar,48.22,2413.94,4683.98,0.0103
EMP013399,Eólica,397.24,7629.11,2230.83,0.1781
EMP013400,Geotérmica,358.84,7877.11,4106.56,0.0874
EMP013401,Eólica,69.56,8921.18,2771.29,0.0251
EMP013401,Hidroeléctrica,333.69,4808.83,4048.95,0.0824
EMP013404,Biomasa,257.73,3620.88,1944.69,0.1325
EMP013405,Eólica,237.85,2102.54,4893.89,0.0486
EMP013406,Biomasa,383.1,5590.01,4981.33,0.0769
EMP013406,Geotérmica,733.0,15792.07,4548.59,0.1611
EMP013406,Solar,454.7,7043.98,2110.05,0.2155
EMP013407,Biomasa,765.52,18344.21,5775.81,0.1325
EMP013408,Hidroeléctrica,272.44,8798.41,338.57,0.8047
EMP013411,Geotérmica,297.64,2437.49,2888.62,0.103
EMP013413,Biomasa,201.59,8227.01,4500.25,0.0448
EMP013413,Hidroeléctrica,485.57,2928.82,1495.46,0.3247
EMP013414,Biomasa,364.52,650.33,3291.93,0.1107
EMP013418,Geotérmica,493.68,8390.02,1013.64,0.487
EMP013419,Geotérmica,472.3,407.32,2026.84,0.233
EMP013420,Hidroeléctrica,440.93,3293.98,4076.4,0.1082
EMP013421,Eólica,406.19,4821.11,1099.95,0.3693
EMP013421,Solar,144.45,6099.1,1060.33,0.1362
EMP013422,Biomasa,445.49,1879.69,3289.82,0.1354
EMP013422,Hidroeléctrica,96.3,1579.29,4501.78,0.0214
EMP013427,Geotérmica,115.23,4756.46,305.23,0.3775
EMP013431,Eólica,232.01,5938.7,4422.96,0.0525
EMP013431,Geotérmica,96.37,5522.25,4825.81,0.02
EMP013431,Hidroeléctrica,241.2,2735.4,2231.68,0.1081
EMP013434,Solar,455.95,8096.53,2683.58,0.1699
EMP013437,Eólica,155.94,4609.32,324.01,0.4813
EMP013437,Geotérmica,316.2,6684.74,2529.72,0.125
EMP013438,Solar,362.48,4807.87,1826.39,0.1985
EMP013439,Hidroeléctrica,471.11,8841.6,680.79,0.692
EMP013440,Biomasa,497.29,10019.63,6042.83,0.0823
EMP013440,Eólica,66.35,5876.69,2157.9,0.0307
EMP013440,Geotérmica,488.17,7472.98,788.2,0.6193
EMP013442,Biomasa,411.9,6979.81,2509.69,0.1641
EMP013442,Eólica,475.99,152.23,2639.24,0.1804
EMP013442,Geotérmica,236.09,1806.57,2020.62,0.1168
EMP013443,Eólica,282.83,7424.85,4390.62,0.0644
EMP013443,Hidroeléctrica,346.64,9299.67,245.14,1.414
EMP013443,Solar,219.61,69.07,1097.34,0.2001
EMP013445,Hidroeléctrica,239.75,9409.34,2041.35,0.1174
EMP013447,Eólica,285.33,3907.85,1312.45,0.2174
EMP013447,Geotérmica,288.04,10385.11,6621.54,0.0435
EMP013449,Hidroeléctrica,384.15,9996.99,1481.5,0.2593
EMP013449,Solar,162.12,4849.95,4776.13,0.0339
EMP013450,Solar,758.88,17706.59,7065.14,0.1074
EMP013451,Hidroeléctrica,270.6,4420.27,989.66,0.2734
EMP013453,Geotérmica,76.97,7170.43,2723.56,0.0283
EMP013454,Hidroeléctrica,452.0,4356.18,717.9,0.6296
EMP013455,Biomasa,332.58,3447.89,4732.17,0.0703
EMP013456,Biomasa,312.9,84.26,3572.27,0.0876
EMP013456,Hidroeléctrica,113.12,6462.67,3447.43,0.0328
EMP013456,Solar,171.62,9770.77,2827.1,0.0607
EMP013460,Geotérmica,238.49,684.1,4315.33,0.0553
EMP013460,Solar,316.17,3503.1,4617.17,0.0685
EMP013462,Eólica,27.03,4100.5,791.37,0.0342
EMP013462,Geotérmica,430.22,18246.25,4699.27,0.0916
EMP013462,Solar,435.37,2760.51,4685.13,0.0929
EMP013464,Biomasa,295.14,3444.31,4668.93,0.0632
EMP013465,Geotérmica,445.83,2078.38,3428.81,0.13
EMP013466,Eólica,139.02,2405.49,4508.51,0.0308
EMP013466,Hidroeléctrica,394.92,2010.69,117.29,3.367
EMP013467,Geotérmica,280.49,9013.77,2697.3,0.104
EMP013468,Solar,484.72,1489.04,1207.86,0.4013
EMP013469,Hidroeléctrica,141.34,1431.35,1785.98,0.0791
EMP013470,Hidroeléctrica,379.24,1253.15,605.79,0.626
EMP013471,Geotérmica,380.06,4040.0,958.48,0.3965
EMP013471,Solar,319.5,950.12,1302.79,0.2452
EMP013472,Eólica,119.92,3802.22,4282.3,0.028
EMP013475,Geotérmica,410.16,9967.06,904.85,0.4533
EMP013476,Hidroeléctrica,131.51,5368.54,2915.25,0.0451
EMP013477,Biomasa,18.67,531.97,4676.21,0.004
EMP013480,Hidroeléctrica,480.96,6688.7,4378.65,0.1098
EMP013481,Geotérmica,126.14,9999.5,4234.7,0.0298
EMP013481,Solar,189.1,1220.68,4800.36,0.0394
EMP013483,Eólica,197.36,2106.29,3929.29,0.0502
EMP013485,Eólica,221.59,7227.41,2181.27,0.1016
EMP013487,Geotérmica,161.27,2321.14,2976.28,0.0542
EMP013487,Hidroeléctrica,433.29,7446.36,4247.22,0.102
EMP013489,Biomasa,155.4,1255.08,1478.79,0.1051
EMP013491,Biomasa,171.57,1032.66,3038.01,0.0565
EMP013491,Eólica,148.95,5352.92,1502.94,0.0991
EMP013491,Solar,445.19,8514.86,3129.96,0.1422
EMP013492,Eólica,378.97,8403.06,1131.81,0.3348
EMP013492,Hidroeléctrica,677.09,10974.25,6100.78,0.111
EMP013497,Solar,429.01,1225.57,3743.45,0.1146
EMP013498,Biomasa,120.08,8655.66,2768.87,0.0434
EMP013501,Solar,113.16,2072.3,54.48,2.0771
EMP013504,Geotérmica,468.72,18879.24,858.52,0.546
EMP013505,Biomasa,338.28,262.07,4260.86,0.0794
EMP013505,Geotérmica,253.72,721.85,2269.67,0.1118
EMP013505,Solar,222.39,9420.06,1788.98,0.1243
EMP013506,Biomasa,227.89,175.06,2065.21,0.1103
EMP013507,Solar,127.38,3098.49,661.14,0.1927
EMP013508,Geotérmica,298.6,4936.07,4137.73,0.0722
EMP013510,Eólica,455.22,6684.63,3881.5,0.1173
EMP013510,Hidroeléctrica,173.45,9144.77,3758.05,0.0462
EMP013513,Biomasa,683.96,3035.76,5507.87,0.1242
EMP013513,Hidroeléctrica,132.48,5413.75,3176.02,0.0417
EMP013514,Hidroeléctrica,282.56,1094.69,1249.46,0.2261
EMP013515,Eólica,324.68,3681.28,4728.85,0.0687
EMP013517,Eólica,128.6,4604.26,2448.44,0.0525
EMP013517,Solar,75.14,8780.32,2768.64,0.0271
EMP013518,Eólica,407.72,3835.66,492.65,0.8276
EMP013519,Biomasa,333.78,3375.63,4240.68,0.0787
EMP013519,Eólica,402.43,9768.4,3284.27,0.1225
EMP013520,Geotérmica,478.65,2564.48,14.07,34.0192
EMP013520,Hidroeléctrica,266.44,4891.21,3170.26,0.084
EMP013522,Solar,291.71,1266.29,1213.34,0.2404
EMP013523,Biomasa,83.21,3303.34,4022.64,0.0207
EMP013523,Geotérmica,896.07,11300.97,631.23,1.4196
EMP013525,Solar,209.21,6072.74,1086.53,0.1925
EMP013526,Geotérmica,201.76,110.97,2706.67,0.0745
EMP013527,Biomasa,47.18,2473.81,602.31,0.0783
EMP013527,Geotérmica,84.26,7610.81,3404.37,0.0248
EMP013528,Biomasa,266.0,1600.93,1556.73,0.1709
EMP013528,Geotérmica,165.05,6765.01,2685.51,0.0615
EMP013530,Biomasa,476.05,5649.46,4024.28,0.1183
EMP013531,Biomasa,138.48,7403.44,4749.16,0.0292
EMP013531,Eólica,135.92,7389.0,4600.29,0.0295
EMP013531,Solar,438.47,2650.51,4897.28,0.0895
EMP013532,Eólica,48.24,7426.24,674.95,0.0715
EMP013533,Eólica,270.31,14980.91,4440.79,0.0609
EMP013533,Geotérmica,376.75,3978.54,4302.79,0.0876
EMP013536,Geotérmica,481.91,1627.51,4836.64,0.0996
EMP013536,Solar,162.19,8767.09,2022.54,0.0802
EMP013537,Solar,438.56,248.06,2610.6,0.168
EMP013538,Biomasa,48.76,7546.81,3811.11,0.0128
EMP013538,Hidroeléctrica,4.18,9670.71,2594.71,0.0016
EMP013539,Eólica,47.81,320.53,3041.07,0.0157
EMP013539,Hidroeléctrica,159.4,785.59,2880.07,0.0553
EMP013539,Solar,153.26,18139.79,7960.54,0.0193
EMP013540,Eólica,398.3,3409.17,3180.79,0.1252
EMP013541,Hidroeléctrica,227.29,7257.37,4795.36,0.0474
EMP013542,Solar,33.67,8016.6,4572.46,0.0074
EMP013543,Solar,155.52,1084.92,559.06,0.2782
EMP013546,Geotérmica,427.22,3969.56,194.59,2.1955
EMP013547,Geotérmica,459.69,1396.09,604.8,0.7601
EMP013553,Eólica,458.42,5547.33,3952.63,0.116
EMP013554,Hidroeléctrica,651.7,5775.52,5382.11,0.1211
EMP013556,Biomasa,440.2,1605.94,1928.0,0.2283
EMP013556,Eólica,244.46,1545.93,3199.07,0.0764
EMP013558,Hidroeléctrica,388.06,2552.01,3283.24,0.1182
EMP013559,Solar,391.19,3517.93,98.67,3.9646
EMP013562,Geotérmica,555.43,7944.03,3025.09,0.1836
EMP013563,Biomasa,499.3,9449.41,1246.74,0.4005
EMP013563,Eólica,77.75,3332.71,1940.57,0.0401
EMP013564,Hidroeléctrica,554.51,13192.62,8963.96,0.0619
EMP013566,Biomasa,422.98,8085.67,2380.44,0.1777
